p_x,p_z,logical_error_rate,avg_syndrome_weight,click_rate
0.000000e+00,5.000000e-04,0.000000e+00,5.515000e-01,2.572000e-01
0.000000e+00,6.608104e-04,0.000000e+00,7.190000e-01,3.231000e-01
0.000000e+00,8.733407e-04,0.000000e+00,9.459000e-01,4.036000e-01
0.000000e+00,1.154225e-03,0.000000e+00,1.257200e+00,5.011000e-01
0.000000e+00,1.525448e-03,0.000000e+00,1.643100e+00,5.954000e-01
0.000000e+00,2.016064e-03,0.000000e+00,2.210000e+00,7.079000e-01
0.000000e+00,2.664471e-03,0.000000e+00,2.901200e+00,7.975000e-01
0.000000e+00,3.521421e-03,0.000000e+00,3.826400e+00,8.840000e-01
0.000000e+00,4.653982e-03,0.000000e+00,5.045900e+00,9.355000e-01
0.000000e+00,6.150800e-03,0.000000e+00,6.617900e+00,9.757000e-01
0.000000e+00,8.129024e-03,1.000000e-04,8.697500e+00,9.914000e-01
0.000000e+00,1.074349e-02,0.000000e+00,1.145480e+01,9.983000e-01
0.000000e+00,1.419882e-02,1.000000e-03,1.499500e+01,9.997000e-01
0.000000e+00,1.876545e-02,1.600000e-03,1.940820e+01,9.999000e-01
0.000000e+00,2.480081e-02,6.600000e-03,2.528220e+01,1.000000e+00
0.000000e+00,3.277726e-02,1.920000e-02,3.279530e+01,1.000000e+00
0.000000e+00,4.331910e-02,5.360000e-02,4.194970e+01,1.000000e+00
0.000000e+00,5.725143e-02,1.366000e-01,5.321950e+01,1.000000e+00
0.000000e+00,7.566467e-02,3.015000e-01,6.691240e+01,1.000000e+00
0.000000e+00,1.000000e-01,4.544000e-01,8.246750e+01,1.000000e+00
