p_x,p_z,logical_error_rate,avg_syndrome_weight,click_rate
5.000000e-04,5.000000e-04,0.000000e+00,2.368890e+01,1.000000e+00
6.608104e-04,6.608104e-04,0.000000e+00,3.116000e+01,1.000000e+00
8.733407e-04,8.733407e-04,0.000000e+00,4.116420e+01,1.000000e+00
1.154225e-03,1.154225e-03,0.000000e+00,5.431280e+01,1.000000e+00
1.525448e-03,1.525448e-03,0.000000e+00,7.148890e+01,1.000000e+00
2.016064e-03,2.016064e-03,0.000000e+00,9.402390e+01,1.000000e+00
2.664471e-03,2.664471e-03,0.000000e+00,1.236132e+02,1.000000e+00
3.521421e-03,3.521421e-03,0.000000e+00,1.622347e+02,1.000000e+00
4.653982e-03,4.653982e-03,4.000000e-04,2.122280e+02,1.000000e+00
6.150800e-03,6.150800e-03,2.600000e-03,2.763746e+02,1.000000e+00
8.129024e-03,8.129024e-03,7.900000e-03,3.595853e+02,1.000000e+00
1.074349e-02,1.074349e-02,2.350000e-02,4.640021e+02,1.000000e+00
1.419882e-02,1.419882e-02,7.620000e-02,5.953863e+02,1.000000e+00
1.876545e-02,1.876545e-02,2.012000e-01,7.576853e+02,1.000000e+00
2.480081e-02,2.480081e-02,3.686000e-01,9.553003e+02,1.000000e+00
3.277726e-02,3.277726e-02,4.832000e-01,1.189281e+03,1.000000e+00
4.331910e-02,4.331910e-02,4.905000e-01,1.463861e+03,1.000000e+00
5.725143e-02,5.725143e-02,4.997000e-01,1.776368e+03,1.000000e+00
7.566467e-02,7.566467e-02,4.943000e-01,2.124809e+03,1.000000e+00
1.000000e-01,1.000000e-01,4.918000e-01,2.506671e+03,1.000000e+00
