p_x,p_z,logical_error_rate,avg_syndrome_weight,click_rate
5.000000e-04,0.000000e+00,0.000000e+00,5.503200e+00,9.662000e-01
6.608104e-04,0.000000e+00,0.000000e+00,7.249600e+00,9.882000e-01
8.733407e-04,0.000000e+00,0.000000e+00,9.575400e+00,9.976000e-01
1.154225e-03,0.000000e+00,0.000000e+00,1.257840e+01,9.995000e-01
1.525448e-03,0.000000e+00,0.000000e+00,1.664630e+01,1.000000e+00
2.016064e-03,0.000000e+00,0.000000e+00,2.187240e+01,1.000000e+00
2.664471e-03,0.000000e+00,2.000000e-04,2.845270e+01,1.000000e+00
3.521421e-03,0.000000e+00,2.000000e-04,3.731430e+01,1.000000e+00
4.653982e-03,0.000000e+00,1.600000e-03,4.853250e+01,1.000000e+00
6.150800e-03,0.000000e+00,3.500000e-03,6.295280e+01,1.000000e+00
8.129024e-03,0.000000e+00,9.700000e-03,8.150460e+01,1.000000e+00
1.074349e-02,0.000000e+00,2.750000e-02,1.045421e+02,1.000000e+00
1.419882e-02,0.000000e+00,6.630000e-02,1.326138e+02,1.000000e+00
1.876545e-02,0.000000e+00,1.671000e-01,1.665489e+02,1.000000e+00
2.480081e-02,0.000000e+00,3.141000e-01,2.060674e+02,1.000000e+00
3.277726e-02,0.000000e+00,4.541000e-01,2.501172e+02,1.000000e+00
4.331910e-02,0.000000e+00,5.020000e-01,2.963528e+02,1.000000e+00
5.725143e-02,0.000000e+00,4.933000e-01,3.426723e+02,1.000000e+00
7.566467e-02,0.000000e+00,4.968000e-01,3.850015e+02,1.000000e+00
1.000000e-01,0.000000e+00,4.989000e-01,4.211071e+02,1.000000e+00
