p_x,p_z,logical_error_rate,avg_syndrome_weight,click_rate
0.000000e+00,5.000000e-04,0.000000e+00,5.358800e+00,9.546000e-01
0.000000e+00,6.608104e-04,0.000000e+00,7.033500e+00,9.847000e-01
0.000000e+00,8.733407e-04,0.000000e+00,9.316600e+00,9.946000e-01
0.000000e+00,1.154225e-03,0.000000e+00,1.234000e+01,9.992000e-01
0.000000e+00,1.525448e-03,0.000000e+00,1.624000e+01,9.999000e-01
0.000000e+00,2.016064e-03,0.000000e+00,2.143680e+01,1.000000e+00
0.000000e+00,2.664471e-03,0.000000e+00,2.824870e+01,1.000000e+00
0.000000e+00,3.521421e-03,0.000000e+00,3.724740e+01,1.000000e+00
0.000000e+00,4.653982e-03,3.000000e-04,4.916160e+01,1.000000e+00
0.000000e+00,6.150800e-03,4.000000e-04,6.461030e+01,1.000000e+00
0.000000e+00,8.129024e-03,9.000000e-04,8.488860e+01,1.000000e+00
0.000000e+00,1.074349e-02,2.200000e-03,1.116222e+02,1.000000e+00
0.000000e+00,1.419882e-02,6.800000e-03,1.461907e+02,1.000000e+00
0.000000e+00,1.876545e-02,1.710000e-02,1.906159e+02,1.000000e+00
0.000000e+00,2.480081e-02,5.410000e-02,2.477773e+02,1.000000e+00
0.000000e+00,3.277726e-02,1.356000e-01,3.197186e+02,1.000000e+00
0.000000e+00,4.331910e-02,2.799000e-01,4.107461e+02,1.000000e+00
0.000000e+00,5.725143e-02,4.401000e-01,5.219445e+02,1.000000e+00
0.000000e+00,7.566467e-02,4.917000e-01,6.558109e+02,1.000000e+00
0.000000e+00,1.000000e-01,4.992000e-01,8.103050e+02,1.000000e+00
