p_x,p_z,logical_error_rate,avg_syndrome_weight,click_rate
0.000000e+00,5.000000e-04,0.000000e+00,1.840000e+00,6.920000e-01
0.000000e+00,6.608104e-04,0.000000e+00,2.445000e+00,7.830000e-01
0.000000e+00,8.733407e-04,0.000000e+00,3.252000e+00,8.620000e-01
0.000000e+00,1.154225e-03,0.000000e+00,4.216000e+00,9.150000e-01
0.000000e+00,1.525448e-03,0.000000e+00,5.474000e+00,9.670000e-01
0.000000e+00,2.016064e-03,1.000000e-03,7.268000e+00,9.860000e-01
0.000000e+00,2.664471e-03,0.000000e+00,9.618000e+00,9.970000e-01
0.000000e+00,3.521421e-03,1.000000e-03,1.263200e+01,1.000000e+00
0.000000e+00,4.653982e-03,0.000000e+00,1.715100e+01,1.000000e+00
0.000000e+00,6.150800e-03,1.000000e-03,2.224100e+01,1.000000e+00
0.000000e+00,8.129024e-03,7.000000e-03,2.939900e+01,1.000000e+00
0.000000e+00,1.074349e-02,3.000000e-03,3.797200e+01,1.000000e+00
0.000000e+00,1.419882e-02,2.400000e-02,5.023300e+01,1.000000e+00
0.000000e+00,1.876545e-02,6.300000e-02,6.508600e+01,1.000000e+00
0.000000e+00,2.480081e-02,1.010000e-01,8.512300e+01,1.000000e+00
0.000000e+00,3.277726e-02,1.900000e-01,1.097710e+02,1.000000e+00
0.000000e+00,4.331910e-02,3.120000e-01,1.410330e+02,1.000000e+00
0.000000e+00,5.725143e-02,4.420000e-01,1.795670e+02,1.000000e+00
0.000000e+00,7.566467e-02,4.770000e-01,2.254410e+02,1.000000e+00
0.000000e+00,1.000000e-01,4.900000e-01,2.795630e+02,1.000000e+00
