p_x,p_z,logical_error_rate,avg_syndrome_weight,click_rate
0.000000e+00,5.000000e-04,0.000000e+00,9.770000e+00,9.951000e-01
0.000000e+00,6.608104e-04,0.000000e+00,1.290280e+01,9.994000e-01
0.000000e+00,8.733407e-04,0.000000e+00,1.701110e+01,9.998000e-01
0.000000e+00,1.154225e-03,0.000000e+00,2.252130e+01,1.000000e+00
0.000000e+00,1.525448e-03,0.000000e+00,2.956790e+01,1.000000e+00
0.000000e+00,2.016064e-03,0.000000e+00,3.910210e+01,1.000000e+00
0.000000e+00,2.664471e-03,0.000000e+00,5.163570e+01,1.000000e+00
0.000000e+00,3.521421e-03,0.000000e+00,6.810200e+01,1.000000e+00
0.000000e+00,4.653982e-03,0.000000e+00,8.986760e+01,1.000000e+00
0.000000e+00,6.150800e-03,1.000000e-04,1.180870e+02,1.000000e+00
0.000000e+00,8.129024e-03,6.000000e-04,1.553831e+02,1.000000e+00
0.000000e+00,1.074349e-02,5.000000e-04,2.040699e+02,1.000000e+00
0.000000e+00,1.419882e-02,2.100000e-03,2.670083e+02,1.000000e+00
0.000000e+00,1.876545e-02,1.040000e-02,3.479813e+02,1.000000e+00
0.000000e+00,2.480081e-02,2.780000e-02,4.525183e+02,1.000000e+00
0.000000e+00,3.277726e-02,8.280000e-02,5.846397e+02,1.000000e+00
0.000000e+00,4.331910e-02,2.177000e-01,7.501945e+02,1.000000e+00
0.000000e+00,5.725143e-02,4.123000e-01,9.528403e+02,1.000000e+00
0.000000e+00,7.566467e-02,4.966000e-01,1.195021e+03,1.000000e+00
0.000000e+00,1.000000e-01,4.984000e-01,1.474918e+03,1.000000e+00
